party,url,content,date
NDP,https://www.ndp.ca/news/jagmeet-singh-jack-harris-your-side-st-johns-east,"
Jagmeet Singh: Jack Harris is on Your Side in St. John’s East ST. JOHN’S – New Democrat Leader Jagmeet Singh joined NDP candidate Jack Harris in St. John’s on Tuesday to discuss their bold plan to make everyday life more affordable and services more available for people in Newfoundland and Labrador. “People in St. John’s are worried about the rising cost of living. The Trudeau Liberals have spent years focused on helping out their rich corporate friends, making it harder and harder for regular people to get ahead,” said Singh. “That’s why I’m so proud to have great candidates like Jack Harris standing up for Newfoundland and Labrador in Ottawa. Jack has a proven record of fighting for families, for the health care they need, the jobs and opportunity they deserve, and the affordability to help them get ahead.” Singh is in St. John’s sharing his New Deal for People – a bold plan to make life more affordable all while addressing issues like climate change, expanding quality health care services, and working for meaningful reconciliation with Indigenous communities. The NDP’s New Deal offers 300,000 new jobs across Canada, expands and improves Employment Insurance, and creates a national pharmacare program to cover all Canadians — the first step in the plan to cover dental care and vision care. The New Deal pays for the improvements by having those who have more than $20 million in wealth pay a little more, along with closing tax loopholes for the super-wealthy and mega-corporations. Singh was joined by Harris, NDP candidate for St. John’s East and MP from 2008 to 2015, and former leader of the provincial NDP. “I know that many people are worrying about making ends meet in St. John’s East and want strong representation in Ottawa. With the NDP, we have a plan that stands up for everyday people – investing in health care and child care – and making sure everyone can afford to build a good life,” said Harris. “That’s why I’m more motivated than ever to bring this fight to Ottawa.” ",2019-09-03
NDP,https://www.ndp.ca/news/ndp-pledges-housing-help-canadians,"
NDP Pledges Housing Help for Canadians NDP’s New Deal for People would create 500,000 affordable homes TORONTO – The day after his rally in Toronto to a packed theatre of 800 supporters, NDP Leader Jagmeet Singh continued to discuss how his New Deal for People will make life more affordable for Canadians who are increasingly feeling the squeeze of skyrocketing costs for necessities like housing. “No Canadian should have to choose between paying their rent and putting food on the table, but this impossible decision is all too real for too many families from coast to coast to coast,” said Singh. “And in places like Toronto, young people are struggling to find an affordable place to live as rents soar and reno-victions push people out of neighbourhoods they’ve lived in for years.” Singh was joined by Andrew Cash, the NDP candidate for Davenport, for a roundtable Monday with residents who are having a hard time staying afloat in Toronto. Miranda, for example, was forced to leave her home of fifteen years after her landlord ended her tenancy. This meant she and her daughter had to live apart from her partner temporarily and their family eventually had to pay more for less space. “The Conservatives and Liberals have had years to fix Canada’s housing crisis, and they’ve failed. Justin Trudeau’s pretty words ring hollow for the many families struggling to keep a roof over their heads,"" added Singh. “It’s time that people like Miranda had someone in their corner, fighting to tackle Canada’s housing crisis so families don’t have to scrape by to make ends meet. I’m ready to make different choices to deliver the help people need.” The NDP’s New Deal for People would create half a million quality affordable homes and take action to end the speculation that’s pricing people out of communities across the country. ",2019-09-09
NDP,https://www.ndp.ca/news/after-four-years-trudeau-failures-ndp-offers-new-deal-young-people,"
After Four Years of Trudeau Failures, NDP Offers New Deal For Young People Jagmeet will help young people facing unstable work have healthier, more affordable lives TORONTO – NDP Leader Jagmeet Singh has a plan to help young people make ends meet by giving them universal drug coverage, dental coverage, access to affordable housing, relief from student debt and a real plan to fight the climate crisis. Jagmeet’s plan will save young people $1,200 a year on cell phone fees, student debt, dentacare and pharmacare, and up to $5,000 a year on rent. “In 2015, Justin Trudeau made a lot of big promises. But four years later, the wealthiest in Canada are doing better, but things aren’t any easier for young people starting out,” said Singh. “It doesn’t have to be this way. We can make different choices to get better results for young people.” Access to education should never depend on how much money your parents make or how much debt you can carry. Barriers to quality, affordable education have been set up by Liberal and Conservative governments – and it’s time to tear them down. New Democrats have a plan for young people to remove all interest from federal student loans – saving a graduate with an average loan approximately $3,400 over ten years. “Justin Trudeau walked away from his promises on pharmacare and electoral reform, but managed to find $14 billion in special tax breaks for his corporate friends. And this election, he’s telling young people to settle for less,” said Singh. “New Democrats are different. We’re in it for you, and we’re ready to make big changes to deliver a better future for young people in every part of Canada.” The NDP’s vision will also fight the climate crisis with a bold plan to defend our land, water and coasts, while creating good-paying jobs that young people can rely on. ",2019-10-08
NDP,https://www.ndp.ca/news/human-rights-tribunal-ruling-shows-trudeau-and-conservatives-both-failed-indigenous-children,"
Human Rights Tribunal Ruling Shows Trudeau and Conservatives Both Failed Indigenous Children OTTAWA – NDP MP Charlie Angus (Timmins—James Bay) and candidates Chief Rudy Turtle (Kenora, ON) and former Nishnawbe Aski Nation Deputy Grand Chief Anna Betty Achneepineskum (Thunder Bay—Superior North) called today’s ruling from the Canadian Human Rights Tribunal a searing indictment of Liberal and Conservative governments’ failure to make life better for Indigenous children. “This ruling shows just how badly both Justin Trudeau and Conservatives have failed Indigenous children in this country,” said Angus. “The Tribunal found that the government acted completely recklessly. One decision and four compliance orders later, and the government is still trying to run away from its responsibilities.” The tribunal ordered the government to pay compensation to First Nations children apprehended by child and family services agencies, as well as their families. “Justin Trudeau and the Conservatives have spent millions on lawyers to fight against the rights of First Nation children and their families,” said Turtle, the chief of Grassy Narrows First Nation. “The Tribunal ruled years ago that the government’s policies were discriminatory against Indigenous people and violated our human rights. Justin Trudeau should listen to the Assembly of First Nations and accept this decision. Our children have suffered, and they need to make this right.” “We are the only party serious about a new relationship with Indigenous people,” said Achneepineskum. “We will honour the call for a Spirit Bear Plan to end inequalities in service that Indigenous children face in this country. It’s time for a New Deal.” The NDP’s New Deal for People will fully implement Jordan’s Principle and will take immediate action to respect, support and resources Indigenous jurisdiction over child welfare systems. ",2019-09-06
NDP,https://www.ndp.ca/news/singh-will-tax-multimillionaires-fund-health-care,"
Singh Will Tax Multimillionaires to Fund Health Care HAMILTON – Today, NDP Leader Jagmeet Singh is meeting with Canadians struggling with cuts to important services they rely on and the growing cost of health care expenses. Singh is proposing a tax on those with fortunes above $20 million to make sure hardworking Canadians get the services they need like pharmacare and head-to-toe health care. “New Democrats have the courage to make different choices. Unlike the Liberals and Conservatives who work for their rich and powerful friends, we will help people who are struggling to get by,” said Singh. “Our plan is simple – we can afford to help people when we have the courage to ask the super-rich to pay a little bit more to fund the services we all rely on.” For years, Liberals and Conservatives have been helping their corporate friends and the very richest to avoid taxes and hide billions offshore every year. New Democrats will bring in a tax on the multimillionaires alongside tougher enforcement to stop tax evasion both in Canada, and off-shore. “Families shouldn’t have to worry about their future. They deserve a government that is actually on their side. Canadians deserve prescription drugs covered by Medicare, and expanded health care services to cover people head-to-toe – and we can do this when the very richest pay their fair share,” concluded Singh. – 30 – Facts: The NDP’s super-wealth tax would apply a 1% tax on fortunes above $20 million.
This will be applied annually and include real estate, luxury items and investments.
This tax will apply to only the very wealthiest one tenth of one percent of Canadian households.
Over ten years, the Parliamentary Budget Officer estimates that this tax will raise almost $70 billion, starting with $5.6 billion in 2020-21 and growing to $9.5 billion by 2028-29.
It will be paired with boosted enforcement against tax evasion and penalties for millionaires who try to evade paying taxes, including regular CRA audits and third-party valuation of assets.
In June 2019, the Parliamentary Budget Officer found that Canada is losing up to $25 billion in tax revenues to overseas tax evasion by multinational corporations. ",2019-09-10
NDP,https://www.ndp.ca/news/why-wont-justin-trudeau-let-jody-wilson-raybould-tell-her-story,"
Why Won’t Justin Trudeau Let Jody Wilson-Raybould Tell Her Story? This morning, Canadians learned that Jody Wilson-Raybould met with RCMP investigators on Tuesday as they probe potential obstruction of justice in the SNC-Lavalin scandal. (Globe and Mail, Sept 11, 2019) As Prime Minister, Justin Trudeau gets to decide what Cabinet ministers can say in public. At first, he wouldn’t let Wilson-Raybould speak at all. Under public pressure, he eventually let her testify to the Ethics Commissioner and the Justice Committee – but his waiver only applied to selective time periods and didn’t allow her to discuss the controversial Cabinet shuffle that saw her moved from Justice to Veterans’ Affairs. And the Ethics Commissioner said his investigation hit roadblocks because Trudeau refused to waive Cabinet confidence for nine others who said they had relevant information. Now, it turns out that Wilson-Raybould wasn’t able to give her full story to the RCMP. Why won’t Justin Trudeau let Jody Wilson-Raybould and others with relevant information tell their story? NDP Leader Jagmeet Singh:
		“Canadians deserve answers, but Justin Trudeau is still putting himself and his corporate friends first. It’s time for Justin Trudeau to let Jody Wilson-Raybould tell her whole story.” ",2019-09-12
NDP,https://www.ndp.ca/news/ndp-will-bring-better-health-care-brampton,"
NDP Will Bring Better Health Care to Brampton NDP commits to partner with provinces to tackle access to health care
		BRAMPTON – Today, NDP Leader Jagmeet Singh and the NDP's Team Brampton joined together to highlight the urgent need for better health services in Brampton, and committed to investing in health care and working with the city and the province to get a new hospital built. “When people go to the only hospital in the Brampton region, they wait and wait in pain — only to be moved onto a stretcher or a chair in a hallway,” said Singh. “For years, Liberal and Conservative governments have squeezed health care funding while demand is going up. New Democrats are different – we’re ready to invest in the health services people need, here in Brampton and all across the country.” People in Brampton currently live with some of the worst hospital overcrowding in Canada. The NDP's New Deal for People commits to tackling health care wait times and expanding access to health care, as well as no-cost access to prescription drugs with national pharmacare. “When we make the investments in health services like pharmacare, people can stay healthy and save the system money. No one should have to be in a $1,500 a day hospital bed because they couldn’t afford a $5 pill. We can bring in pharmacare and expand health services, if we have the courage to make different choices. Liberal MPs here have let people down – New Democrats will stand with families in Brampton to make sure they get the care they need,” added Singh. NDP Candidates Saranjit Singh (Brampton East), Mandeep Kaur (Brampton South), Jordan Boswell (Brampton Centre), Melissa Edwards (Brampton North) and Navjit Kaur (Brampton West) joined Singh for the announcement. ",2019-09-12
NDP,https://www.ndp.ca/news/vaughan-and-liberals-cant-escape-empty-promises-affordable-housing,"
Vaughan and Liberals Can’t Escape Empty Promises on Affordable Housing In June, the independent Parliamentary Budget Office found that Justin Trudeau and Adam Vaughan’s housing plan spends 19% less as a percentage of GDP than the Conservative plan did. Since then, Adam Vaughan has worked overtime to discredit the independent PBO’s analysis. But it’s not just the PBO that says the Liberals have failed. University of Toronto Professor David Hulchanski said that “the Liberal Party and even CMHC have mixed all these together into big sounding amounts, as if a great deal is happening. But not much is happening in terms of meeting housing need and existing spending on housing remains at a historically low percentage of the federal budget.” Hulchanksi has also described the housing strategy as “a public relations gimmick.” In August, Vaughan claimed a planned sale of the Queens Quay lands without affordable housing was out of government’s hands. The next week, the Liberals reversed course in the face of pressure from Jagmeet Singh and Councillor Joe Cressy. Meanwhile in Toronto, there are no neighbourhoods left where a person putting in full-time work for minimum wage can afford a modest one-bedroom apartment. With a record this bad, it’s no wonder that Vaughan and Trudeau got caught inflating housing numbers “to rhetorical advantage.” ",2019-10-07
NDP,https://www.ndp.ca/news/singh-rocks-surrey,"
Singh Rocks Surrey NDP Leader rallies B.C. to get out the vote for hope SURREY – NDP Leader Jagmeet Singh and hundreds of voters rallied in Surrey Sunday in the push for an NDP government that’s in it for people. “It’s Canadians who should win this election,” said Singh. “Young people can have hope for the future if we make Canada a leader in the global fight against the climate crisis. Our beautiful coast can be protected from the threat of oil spills. Folks can have an affordable place to live, pharmacare, dental care, lower cell phone bills and less student debt. And we can be a nation that takes reconciliation seriously. But the Liberals want to scare you into settling for less. They’re going to tell you to vote out of fear. Fear has never changed a thing — but hope has.” Singh encouraged voters to vote in the advance polls to send New Democrats to Ottawa to fight for everyday people. “We know how Justin Trudeau’s government works,” said Singh. “It works for big pharma, but not for families who need to buy prescriptions. It works for the rich and powerful who just got another $14-billion tax break, but it doesn’t work for people who are looking for a home that’s affordable. And it works for big polluters, but not the next generation, whose futures are at risk. I don’t work for the very wealthy and the powerful like Justin Trudeau chooses to. I choose you.” The NDP’s New Deal for People delivers universal pharmacare, and a national dental plan, 500,000 new affordable homes and a dental benefit, a commitment to wipe interest off student debt, a cap to make cell phone bills more affordable, and a bold action plan to fight the climate crisis. The deal includes a Super Wealth tax and a plan to end loopholes and offshore tax heavens, so that the rich pay their fair share to deliver improved services. ",2019-10-13
NDP,https://www.ndp.ca/news/liberal-party-canada-incomplete-and-unsustainable-vision-transportation,"
The Liberal Party of Canada: an Incomplete and Unsustainable Vision for Transportation Robert Aubin (Trois-Rivières), NDP Transport Critic and candidate in the October federal election, issued the following statement after the Prime Minister's visit: ""People in the greater Trois-Rivières region, like anyone who lives along the Québec-Toronto corridor, need access to affordable inter-regional public transit that will help reduce our greenhouse gas emissions. Trois-Rivières residents have been waiting for over 25 years for the return of the passenger train to their city. They thought a change of government and the appointment of a Minister in the region would bring good news, but they were let down. Justin Trudeau's Liberal government promised to invest $1.28 billion to develop the REM network, $1.2 billion for the Québec City tramway, $2 billion for the Go Network in Ontario, and $1.5 billion for the Calgary Green Line through its Infrastructure Bank. But nothing for Trois-Rivières and other regions, other than studies and more studies. The Liberal vision is incomplete and unsustainable. It appears to be nothing more than electoral calculations! A comprehensive public transit strategy should include inter-city mobility. It’s clear that if I'm taking the train to another city, I will continue to travel by public transportation, but this is not always the case if I'm travelling by car. And, compared to the billions they invested in major urban centres, the Liberals are only offering a measly $71 million to the regions, for a research office, and with no guarantee that the high-frequency train project will move forward. The NDP will move forward with a comprehensive high-frequency rail project. The people of Trois-Rivières want to play their part in reducing our greenhouse gas emissions and they’ve been waiting long enough. We must have the courage to act for the good of our planet."" ",2019-08-20
NDP,https://www.ndp.ca/news/ndp-statement-future-canadian-media,"
NDP Statement on the Future of Canadian Media The NDP issued the following statement: ""Today, we learned that Capitales Médias Group is in jeopardy of folding in the near future. As the owner of several regional dailies in Quebec, its disappearance will inevitably lead to major job losses. As a result, many cities in Quebec could find themselves without a local media outlet. The media crisis in Canada is real and getting worse every day. More than 16,000 jobs have been lost in the last 10 years. The difficulties that Groupe Capitales Médias are facing are not isolated, but instead reflect difficulties affecting the entire media industry. The Liberals' inaction over the past four years has put our democracy, the competitiveness of our media companies, and Quebec's cultural distinction at risk. Instead of tackling the problem and putting all media on an equal footing, Justin Trudeau's Liberal government continues to give tax breaks to web giants – corporations that hide their profits in tax havens. The time for rhetoric is over! We need a global solution that also takes regional needs into account. The NDP is the only party standing up and demanding that our traditional media be treated fairly. A healthy media industry is essential for our democracy, and Canadians deserve to receive quality information. New Democrats are calling on the federal government to end, once and for all, the privileged treatment and tax breaks given to web giants."" ",2019-08-14
NDP,https://www.ndp.ca/news/singh-highlights-shared-values-jack-laytons-birthplace,"
Singh Highlights Shared Values In Jack Layton’s Birthplace HUDSON – NDP Leader Jagmeet Singh travelled to Jack Layton’s birthplace on Wednesday to talk to Quebecers about the progressive values Quebec and Singh’s NDP share. Singh was joined by his good friend, Jack Layton’s wife, Olivia Chow, and NDP candidates Alexandre Boulerice (Rosemont—La Petite-Patrie), Amanda Macdonald (Vaudreuil—Soulanges), Dana Chevalier (Lac-Saint-Louis) and Joan Gottman (Salaberry—Suroît). “At the beginning of this campaign, there were questions about whether a man in a turban could connect with Quebec,” said Singh. “But it’s been our ideas, our commitments, and our shared progressive values with Quebecers that have brought us together, and have been the focus of this election.” Singh highlighted his plans to implement a national dental care plan and universal pharmacare, to make homes more affordable, to cap cell phone bills, to make the rich pay their fair share and his bold strategy to combat the climate crisis. And he addressed the social values New Democrats share with Quebecers. “Like Quebecers, when it comes to abortion, I firmly believe in the right to choose. I believe in the right to die with dignity. I believe in the separation of church and state, and I believe in LGBTQ rights, including marriage equality,” said Singh. “For four years, Justin Trudeau has chosen to make life easier for the wealthy and the well-connected. He has let down people and made life tougher for you. Despite all that, Justin Trudeau is telling you that you have no choice in this election. You have a choice. This time, you can vote for what you believe in.” ",2019-10-16
NDP,https://www.ndp.ca/news/reality-check-liberals-will-always-side-big-telecom-companies,"
Reality Check: Liberals will Always Side with Big Telecom Companies Justin Trudeau is hinting once again that he might consider taking actions desperately needed to bring down the cost of cell phone bills — but only after an election, and people aren't buying it. ""Trudeau wants us to believe if we give him another chance, he won’t let us down this time. Meanwhile, Trudeau’s Liberal government met with well-connected lobbyists for the telecom industry 565 times since taking office, and gave Bell, Rogers and Telus close to $50 million in subsidies and more than $700 million in contracts. Seems clear whose side Trudeau is on,” said NDP Innovation, Science and Economic Development Critic and candidate Brian Masse (Windsor West). Trudeau's record on big telecom companies includes: Two months ago, the Trudeau Liberals voted down a concrete plan that would have ended price-gouging for essential cell and internet services.
Since 2013, lobbyists and members of the four largest and richest telecommunications companies have donated $41,861 to the Liberal Party of Canada.
The Liberals met with well-connected lobbyists for the telecom industry 565 times since taking office.
A quick research shows that Bell, Rogers and Telus received close to $50 million in subsidies and more than $700 million in contracts since 2015.
While a family earning an average income of $ 43,000 a year must spend more than $1,100 a year on cellphone subscriptions, the profits of the Big Five telecom companies totalled $7.49 billion, and their profit margins have reached an astonishing 38.3 per cent in 2017.
The election commitments laid out by Jagmeet Singh and the NDP include a price cap to slash telecom bills, measures to introduce more competition and outlawing data caps. ",2019-08-27
NDP,https://www.ndp.ca/news/jagmeet-singh-launches-election-campaign,"
Jagmeet Singh Launches Election Campaign This election, Jagmeet is In It for You
		LONDON – Today, surrounded by candidates and supporters, NDP Leader Jagmeet Singh launched his 2019 election. Jagmeet’s New Deal for People invests in services people need, makes life more affordable and fights the climate crisis. “For too long, Liberal and Conservative governments have been making life easier for the rich, and harder for everybody else,” said Singh. “Throughout the country I meet people working hard, looking to be treated fairly and just wanting to live a good life. These are the people the NDP has always worked for. These are the people I’m in it for.” Four years ago, Justin Trudeau charmed us with pretty words and empty promises. It’s clear Justin Trudeau is not who he pretended to be, and people have been paying the price. And Andrew Scheer would rather cut taxes for big corporations and cut services Canadians count on. That’s what Conservatives do. “Liberals and Conservatives have shown they are in it for their rich friends, not for you,” added Singh. “New Democrats are different. We won’t just say the right things, we will actually do them. Canadians can count on us to fight for them.” ",2019-09-11
NDP,https://www.ndp.ca/news/adam-vaughan-and-liberals-paint-pretty-picture-their-housing-record-while-experts-say-not-much,"
Adam Vaughan and the Liberals Paint a Pretty Picture of Their Housing Record While Experts Say “Not Much is Happening” As the Liberals gear up for an election, Justin Trudeau and his team are working hard to sell their bad housing record. In January, Liberal housing point person Adam Vaughan admitted that Trudeau’s claims on his record were inflated “to rhetorical advantage.” (Toronto Star)
And just a few weeks ago, Vaughan claimed a planned sale of the Queens Quay lands without affordable housing was out of government’s hands. The next week, the Liberals reversed course in the face of pressure from Jagmeet Singh and Councillor Joe Cressy. (Toronto Star)
In May, University of Toronto Professor David Hulchanski said that “the Liberal Party and even CMHC have mixed all these together into big sounding amounts, as if a great deal is happening. But not much is happening in terms of meeting housing need and existing spending on housing remains at a historically low percentage of the federal budget.” (Globe and Mail)
Professor Hulchanski also pointed out that “the lowest year for housing expenditures since the 1970s was 2016, when housing accounted only 0.7 per cent of the federal budget.” (Globe and Mail)
And this week, a report notes that the federal government is doing “little to help” growing challenges with homelessness. (Ottawa Citizen) But as Vaughan and Trudeau double count housing units to cover up their record, people are struggling. A recent report by Royal Lepage found the median price of condos in the GTA has risen 9% in the last year alone. (Toronto Star)
In Toronto and Vancouver, there are no neighbourhoods left where a person putting in full-time work for minimum wage can afford a modest one-bedroom apartment. (CCPA)
And the Canadian Rental Housing Index shows that one in five Canadians have to put more than half their paycheque into housing – leaving little for other necessities like food and medication. (Georgia Straight) Spadina—Fort York NDP Candidate Diana Yoon:  
		“Justin Trudeau and Adam Vaughan are giving us pretty words on housing, but they’ve given tax breaks to their rich friends instead of investing in the housing people need. Canadians deserve better. Jagmeet Singh’s New Deal for People would create half a million quality, affordable homes, provide relief for renters struggling to get by, and take action to end the speculation that’s pricing people out of communities across the country.” ",2019-09-09
NDP,https://www.ndp.ca/news/ndp-much-remains-be-done-defend-rights-lgbtqi2s-people-0,"
NDP: Much Remains to be Done to Defend the Rights of LGBTQI2S+ people Before marching in the Montreal Pride Parade, NDP Leader Jagmeet Singh issued the following statement: ""I am thrilled to participate once again in the Montreal Pride celebrations. I'm excited to walk the streets of Montreal alongside progressive Quebecers. Butdespite the progress made defending the rights of the LGBTQI2S+ community, much remains to be done to ensure people can live in an environment free of hatred and prejudice. Justin Trudeau's Liberal government made many big promises but did not deliver. One of the most significant setbacks in the last few years was the Liberal government's decision to maintain the discriminatory ban on blood donation by men who have sex with anyone assigned male at birth. A New Democrat government will end the discriminatory blood ban and put in place policies based on public health evidence to secure the blood supply. In terms of sexual orientation and gender expression, it’s disconcerting to know that harmful practices like so-called ""conversion therapies"" still take place in Canada. These actions create nothing but prejudice, all while marginalizing acertain group of people. The NDP is committed to developing a national action plan and working with the provinces to ban these ""conversion therapies"" for youth. We will always work towards creating a more inclusive world where all we are all free to affirm our identity and love who we love."" ",2019-08-18
NDP,https://www.ndp.ca/news/why-wont-justin-trudeau-support-wealth-tax-0,"
Why Won’t Justin Trudeau Support a Wealth Tax? Justin Trudeau likes to talk about the wealthy paying their share – but his platform does nothing to make them actually do that. When asked directly in September if he would consider a wealth tax, Trudeau dodged the question. Meanwhile, millions of Canadians are struggling with rising costs like prescription drugs, dental care, and housing. Trudeau’s platform provides nothing new for them. Jagmeet Singh has made implementing a super-wealth tax on fortunes over $20 million an urgent priority in the next Parliament. So why won’t Trudeau tax multimillionaires? ",2019-10-14
NDP,https://www.ndp.ca/news/trudeau-refuses-save-new-brunswicks-only-abortion-clinic,"
Trudeau Refuses to Save New Brunswick’s Only Abortion Clinic Last week, New Brunswick’s only standalone abortion clinic announced that it is closing because of the province’s ongoing refusal to cover the cost of surgical abortion services outside of hospitals - a clear violation of the Canada Health Act. New Brunswick has violated the Canada Health Act every single day Justin Trudeau has been Prime Minister. And every single day, he has ignored widespread calls to use the powers of the act to ensure abortion is funded. This morning, Justin Trudeau was challenged by reporters on his failure to stand up for abortion access in Atlantic Canada. He promised to “sit down with Premier Higgs if re-elected.” He insisted “we had very clear conversations when I was leader and Prime Minister.” He bragged that “we encouraged Premier Gallant to expand access.” But every single day Justin Trudeau was Prime Minister, he chose not to use his powers to protect abortion access. Now, people in New Brunswick are losing access. NDP Leader Jagmeet Singh: “Justin Trudeau says he stands up for choice, but he has consistently refused to use his power to protect access to abortion. If Justin Trudeau was serious about standing for the right to choose, he would have acted on this four years ago instead of just talking about it. We’ll enforce the law right away so we can save Clinic 554 and we’ll work to protect improve abortion access across Canada.” ",2019-10-15
NDP,https://www.ndp.ca/news/tmx-liberal-candidate-fought-it-trudeau-bought-it,"
TMX: Liberal Candidate Fought It, Trudeau Bought It Days before Justin Trudeau bought the Trans Mountain pipeline in 2018, his future candidate in Vancouver East called out the Liberals for forging ahead with the project despite “the absence of sound science.” Vancouver East Liberal Candidate and SFU Researcher Kyle Demes wrote: “Our research found large gaps in scientific understanding of the toxicity of diluted bitumen products to marine species and how the products will behave in the ocean.” “The gaps in knowledge, combined with incomplete risk assessment and insufficient baseline data, make it impossible to address the full suite of threats to ocean species and their habitats, or to assess the effectiveness of emergency actions, including spill response.” “In the absence of sound science, government has a duty to delay construction, and err on the side of coastal protection and climate progress.” (The Narwhal, May 24, 2018). Instead of listening to scientific advice from his future candidate, Trudeau bought the pipeline five days after the article was published. Trudeau also plowed over objections from his own MPs and the B.C. government. In 2014, Demes co-authored a study outlining significant scientific concerns, including the threat a spill poses to BC’s economy and human health. (Study) NDP Leader Jagmeet Singh: “Justin Trudeau gave Canadians pretty words about the environment, but then he bought a $4.5 billion pipeline over the objections of the province of British Columbia, experts, and even his own MPs and candidates. We can’t afford four more years of Justin Trudeau’s empty promises. It’s time to make different choices that work for everyday people instead of just big oil and big corporations.” ",2019-10-11
NDP,https://www.ndp.ca/news/jagmeet-singh-lays-out-economic-vision-help-young-people-and-families,"
Jagmeet Singh Lays Out Economic Vision to Help Young People and Families Singh delivers message on tax fairness and wealth inequality at Canadian Club TORONTO – Jagmeet Singh delivered a message on his economic vision to a lunchtime audience in Toronto today that if New Democrats are elected, people at the top will have to pay a little more. “We are not going to shy away from speaking up for everyday people – and standing up to the wealthy and well-connected,” said Singh. “The stakes are high. If we do not change the path we are on, we are putting the very idea of Canada – that everyone should get the help they need to have an equal chance to succeed - at risk.” In his speech before the 120-year-old Canadian Club, Singh made the case that despite the economy doing well over the past four years, families – and young people in particular – are struggling to pay their bills each month. Meanwhile, two Canadian men now have as much wealth as the bottom 30% of all Canadians combined. Over the last few decades, the tax burden in Canada has fallen more and more onto families - while big corporations and super-wealthy Canadians pay less. Earlier this week, Jagmeet Singh and the NDP laid out an election commitment to bring in a 1% super-wealth tax on households with a net wealth of more than $20 million. The Parliamentary Budget Office has estimated that this measure could bring in $70 billion in new revenue. “Young people are struggling to pay sky-high bills for rent, tuition, student loans, cell phones and so much more. It’s time we fixed a system that is rigged against them,” said Singh. ""We believe middle- and low-income Canadians are paying their fair share. We will not raise taxes on everyday people. But we will ask big corporations and the super-wealthy to pay a little more so we can help young people and families."" ",2019-09-13
NDP,https://www.ndp.ca/news/jagmeet-singh-calls-pm-trudeau-halt-trade-negotiations-mercosur,"
Jagmeet Singh Calls on PM Trudeau to Halt Trade Negotiations with Mercosur: While the Amazon rainforest burns, Trudeau negotiates a new free trade deal with Mercosur bloc, which includes Brazil.
		CALGARY – On Friday, NDP Leader Jagmeet Singh called on Prime Minister Justin Trudeau to halt trade negotiations with the Mercosur Bloc until Brazilian President Jair Bolsonaro takes action to protect the Amazon rainforest from deforestation. “Canadians expect our government to take real action to fight climate change here at home, and on the global stage,"" said Singh. “We need to see more than pretty statements from Mr. Trudeau — we need action."" There are almost 40,000 fires are burning in the Amazon, and the state of Amazonas has declared an emergency. That follows Bolsonaro calling the protected areas in the Amazon an obstacle to economic growth, and opening them up to commercial development while cutting back enforcement against illegal deforestation. “This is not a crisis for Brazil, it’s a crisis for humankind, and for our planet,” said Singh. “Canada's trade policy has to match our words. Canada shouldn’t be doing business with Bolsonaro while the Amazon burns.” The Amazon is the world’s largest rainforest, often called the “lungs of the planet” since it produces about 20 per cent of the world’s oxygen. ",2019-08-23
NDP,https://www.ndp.ca/news/liberals-need-lead-solving-root-causes-violence-ndp,"
Liberals Need to Lead on Solving Root Causes of Violence: NDP TORONTO - New Democrats are calling for real leadership and a real plan after Justin Trudeau refused to answer questions about how he would address the root causes of gun violence in Toronto. Instead of showing real leadership on serious issues Torontonians are facing, Trudeau was quick to blame Ontario Premier Doug Ford. Torontonians deserve a government that doesn't wait until a federal election campaign to talk about the issues they deal with every day - affordable housing, health care services, and safe cities. ""We know the root causes for violence in our communities - they include poverty, racial discrimination, huge gaps in mental health services, the lack of adequate and affordable housing and the lack of meaningful, good quality job opportunities for young people,"" NDP Leader Jagmeet Singh wrote to Trudeau in 2018. ""We must strike a new path, one that engages all communities in a united effort to tackle gun violence at its roots. We must replace simplistic solutions with comprehensive, well-informed strategies built out of partnership with those most affected."" In a press conference with the Prime Minister, Toronto Mayor John Tory drew attention to the lack of federal investment in kids, families, and neighbourhoods and explained how with the lack of federal resources, Toronto needs to do more to address violence over the long term. ""Mayor Tory is right to call attention to the lack of leadership from the federal government,"" said the NDP candidate for Davenport, Andrew Cash. ""I have been listening to people in Davenport and, yes, they worry about gun violence but they also worry about affordable housing, the cost of prescription drugs, and good quality jobs. It's not good enough for the Prime Minister to show up right before an election with no meaningful solutions after four years of inaction. New Democrats will back up talk with action by investing in things like health care, affordable housing, and childcare. We can tackle the things that are keeping people up at night worrying - and make sure everyone can afford a good life."" ",2019-08-14
NDP,https://www.ndp.ca/news/what-does-progressive-mean-justin-trudeau,"
What Does “Progressive” Mean to Justin Trudeau? Purchasing a pipeline
Refusing to put a wealth tax on multimillionaires
Offering subsidies to fossil fuel companies
Giving open-door access to lobbyists
Refusing Pharmacare to Canadians
Enriching top CEOs by protecting the stock option loophole
Stopping Indigenous children from getting compensation
Standing by top cabinet members who use tax havens
Implementing $14 billion in corporate giveaways
Violating ethics rules to help corporate insiders
Erasing $6 billion in loans for big corporations ",2019-10-15
