party,url,content,date
conservative,https://www.conservative.ca/justin-trudeau-broke-his-promises-to-you-last-time-and-he-will-do-it-again-if-re-elected/,"
Today, Justin
Trudeau and the Liberals are unveiling their election platform – much like the
2015 version it’s not worth the wasted ink and the paper it’s printed on. 
In the last
election, Justin Trudeau and the Liberals promised a lot, but once elected they
broke promise after promise and made life more expensive and unaffordable for
families. Plain and simple, Justin Trudeau is not as advertised. If Justin
Trudeau is re-elected he will once again break his promises to Canadians and
raise taxes on hard-working Canadian families. 
Let’s take a
look at some of Justin Trudeau’s most notable broken promises. 
Balanced
Budgets: 
“I am
looking straight at Canadians and being honest the way I always have. We’ve
said we are committed to balanced budgets and we are. We will balance that
budget in 2019.” – Justin Trudeau, 2015
It’s 2019, and
as we can see the budget did not “balance itself.” Justin Trudeau is running
endless deficits that threaten the social services Canadians depend on and if
re-elected Trudeau will just raise your taxes to pay for his out of control
spending. 
Justin Trudeau
is not as advertised. 
Electoral
Reform: 
“As Prime
Minister, I’ll make sure the 2015 election will be the last under
first-past-the-post system.” – Justin Trudeau, 2015
There’s another
election, and guess what? It’s being held under first-past-the-post. 
Justin Trudeau
is not as advertised. 
Veterans: 
“Our plan
will give back to those who have given so much in service to all Canadians, and
will ensure that no veteran has to fight the government for the support and compensation
they have earned.” – Liberal Party of Canada, 2015 Election Platform
Justin Trudeau
looked a military hero in the eye – a man who lost his leg fighting for our
country – and said that veterans are “asking for more than we are able to
give.” 
Justin Trudeau
is not as advertised. 
Accountability:

“We will
restore trust in our democracy.” – Liberal Party of Canada, 2015 Election
Platform
Justin Trudeau
was the first Prime Minister in our country’s history to be found guilty of
breaking ethics laws, and he did it not once but twice! 
Justin Trudeau
has stonewalled the Ethics Commissioner, shut-down parliamentary committees
search for answers into Liberal corruption scandals, and he is now doing
everything in his power to block the RCMP from investigating his office. 
Justin Trudeau
is not as advertised. 
Lower Taxes
for the Middle Class: 
“We will
give middle class Canadians a tax break.” – Liberal Party of Canada, 2015
Election Platform
Justin Trudeau
has raised taxes on 80 per cent of middle-class families, and his carbon tax
punishes everyday moms and dads driving their kids to hockey practice. 
If Justin
Trudeau is re-elected, his carbon tax is going to increase the price of
gasoline by 31 cents per litre. 
Justin Trudeau is
not as advertised. 
",2019-09-29
conservative,https://www.conservative.ca/whats-the-real-cost-of-the-trudeau-ndp-coalition-to-your-wallet-we-did-the-math/,"
Justin Trudeau is scheming up a plot to
cling to power by forming a coalition with the NDP. This is the coalition that
you cannot afford.

We know that the Trudeau-NDP Coalition will mean:
Higher taxes;Higher deficits;And, fewer good-paying jobs.
But, what exactly does it mean for you? We did the math.

NDP Leader Jagmeet Singh has listed his five demands to be a part of the
coalition:
Wealth
TaxPharmacareUniversal
Dental CareAffordable
HousingRemoving
Interest from Federal Student Loans
When you combine these promises with the Liberal platform,
it will mean even bigger deficits and higher taxes.
The Liberal/NDP Coalition Deficits will average $34.7
billion over the next four years.

To pay just half of their deficits, the coalition would have to:
Raise the lowest personal income tax bracket from 15% to 19.5%Raise the GST from 5% to 7.5%Cut the Canada Health Transfer by 41%Cut the Canada Social Transfer by 100%

Source: Liberal
Platform, NDP Fiscal Plan
Source: PBO Ready
Reckoner, PBO Election
Costing Baseline
",2019-10-18
conservative,https://www.conservative.ca/the-hon-andrew-scheer-leader-of-canadas-conservatives-and-the-official-opposition-issues-statement-for-rosh-hashanah/,"
SEPTEMBER 29, 2019
FOR IMMEDIATE RELEASE
OTTAWA, ON – The Hon. Andrew Scheer, Leader of Canada’s
Conservatives and the Official Opposition, issued the following statement:
“This evening, at sundown,
the Jewish communities in Canada and around the world prepare to mark Rosh Hashanah
– the New Year- and the beginning of the High Holy Days.
“Rosh Hashanah is celebrated
on the first two days of the month of Tishrei, and marks the beginning of the
ten days of repentance during which Jews around the world will reflect on their
actions over the past year and seek forgiveness.
“As friends and families
share meals with sweet challah and apple slices dipped in honey, they will
reflect on renewal, and hope for an abundant year ahead.
“Canada has been blessed by
the strong presence of the Canadian Jewish community who enrich our country’s
culture and values of pluralism and freedom. As the Jewish community remains a
targeted group for hate-related offences, this Rosh Hashanah, let us recommit
ourselves to combating all forms of antisemitism and work together to educate
and to better our country.
“On behalf of the Canada’s
Conservatives, I extend my best wishes to the Jewish community, across Canada
and around the world, celebrating Rosh Hashanah and hope for a peaceful and
prosperous year ahead.
“L’Shanah Tovah Tikatevu
V’Tichatemu.”  
",2019-09-29
conservative,https://www.conservative.ca/100-day-action-plan-andrew-scheer-will-meet-with-premiers-after-the-new-year/,"
New Conservative government will work with provinces to break down trade barriers
In his first 100 days as Prime Minister,
Andrew Scheer will meet with Canada’s Premiers to establish a new
interprovincial free trade agreement that will create jobs and opportunities
for Canadians from coast to coast.
Scheer will host the meeting in Ottawa on January 6, 2020.
“Trade barriers between provinces mean Canadians are
missing out on so much opportunity and prosperity,” Scheer said. “As Prime
Minister, I will work with the provinces to get Canadian goods and services
moving across the country to put more money in Canadians’ pockets.”
Eliminating interprovincial trade barriers would improve
Canada’s competitiveness and productivity, potentially boosting Canada’s
economy by as much as $90 billion, according to the International Monetary
Fund.
In 2015, Justin Trudeau promised to usher in a new era of
provincial and territorial relations. Instead, he is pitting the provinces
against each other, forcing his carbon tax on provinces that have rejected it,
and picking fights with provincial leaders whose help he would need to keep his
election promises.
“Trudeau’s my-way-or-the-highway, Ottawa-knows-best
approach is costing Canadians,” Scheer said. “Canadians are working harder than
ever but just aren’t getting ahead, losing out on billions in trade and opportunity.
Only a new Conservative government will work with the provinces and territories
to create the kind of economic prosperity and opportunity that will put more
money in your pockets so you can get ahead.”
FACTS:
At this meeting, a new Conservative government will create a process to determine whether differences in laws and regulations unnecessarily prevent trade or whether they are reasonable exercises of provincial jurisdiction.While Canada has signed on to free-trade agreements with countries around the world, there are significant barriers to the free flow of goods and services within our own borders.Alberta Premier  that he would immediately remove 13 of 27 Jason Kenney recently announced     exemptions under the existing Canada Free Trade Agreement (CFTA), and launch a review of the remaining 14.Manitoba Premier Brian Pallister also announced that effective immediately, the Manitoba government is removing a number of its exemptions under the CFTA to further reduce interprovincial trade barriers.To increase opportunities for Canadians to work anywhere in Canada, a new Conservative government will expand the Red Seal Program to recognize common credentials. We will work with the provinces and territories to harmonize apprenticeship training and trade certification in their jurisdictions.

ANDREW SCHEER’S PLAN FOR YOU TO GET
AHEAD:
Scrap the Trudeau Carbon Tax, lowering the cost of everyday essentials like gas, groceries, and home heating.Introduce the Universal Tax Cut, saving an average couple $850.Take the GST off home heating costs, saving your family $107 every year.Introduce the Green Public Transit Tax Credit,      saving a family of four who take transit up to $1,000.Make maternity benefits tax-free, putting up to $4,000 back in the pockets of new parents.Introduce the Children’s Fitness Tax Credit,      allowing parents to claim up to $1,000 for sports activities.Introduce the Children’s Arts and Learning Tax      Credit, letting parents claim up to $500 for arts and      learning programs.Expand the Age Credit, benefiting the lowest income Canadians the most and giving a senior couple up to $300.Boost government-matching to RESPs by 50 per cent, helping parents get more for their kids’ education.Introduce the Green Home Renovation Tax Credit,      putting up to $3,800 back in the pockets of Canadians for green home improvements.
SUPPORTING DOCUMENTS:
CPC Platform
",2019-10-15
conservative,https://www.conservative.ca/100-day-action-plan-the-get-ahead-fiscal-update/,"
As Prime Minister, Andrew Scheer will bring much-needed relief to Canadians right away
As Prime Minister, Andrew Scheer will
convene Parliament in the first 100 days to pass a fiscal update that will put
more money back into the pockets of Canadians.
Scheer said a new Conservative government will waste no
time making life more affordable for Canadians, tabling the Get Ahead Fiscal Update to
ensure that Canadians will get more money back in their pockets starting in the
2020 taxation year.
Scheer will direct his new Finance Minister to table the Get Ahead Fiscal Update
within 45 days of forming government.
“We’re going to help you get ahead, and we’re going get
started right away,” Scheer said. “Our
Get Ahead Fiscal Update will mean the Green Home Renovation Tax
Credit, our children’s sports, arts, and learning tax credits, and our Green
Public Transit Tax Credit will be ready to put more money in your pocket
starting on January 1, 2020.”
“Canadians are falling further and further behind. There’s
no time to waste,” Scheer said. “It is all part of our 100 Day Action Plan. And
part of our commitment to putting more money back in your pocket, so that you
can finally get ahead.”
The Get Ahead Fiscal Update
will bring much-needed financial relief to Canadians by January 1, 2020 in the
form of:
The Green Home Renovation Tax Credit, putting up to $3,800 back in the pockets of families who make green-home improvements. The Children’s Fitness Tax Credit, allowing parents to claim up to $1,000 for sports activities.The Children’s Arts and Learning Tax Credit, letting parents claim up to $500 for arts and learning programs.The Green Public Transit Tax Credit, saving a family of four who take transit almost $1,000.
The Get Ahead Fiscal Update
will also shine a light on Trudeau’s fiscal mess and the path back to balance,
bringing critical accountability back to government. 
“Canadians need real action from their government right
now to address the rising cost of living,” Scheer said.
SUPPORTING DOCUMENTATION:
CPC Platform
",2019-10-14
conservative,https://www.conservative.ca/more-scandal-more-corruption-trudeau-liberal-fails-to-disclose-corporate-position-with-cannabis-company/,"
There is one set of rules for Trudeau Liberals and another set of rules for the rest of us
Media are reporting that Trudeau Liberal,
Sven Spengemann didn’t disclose his position as a director of cannabis
start-up, Andean Farm and Pharma Corp. The company is co-founded by Liberal
insider, Dan Veniez.
Corporate cronyism has become all too common under Justin
Trudeau. It’s not surprising that Mr. Spengemann believed he could get away
with this after Justin Trudeau bent to the will of the corporate lobbyists at
SNC-Lavalin.

It’s clear that there are one set of rules for Trudeau and his friends, and
another set of rules for the rest of us.

Justin Trudeau and his Liberal candidates have no respect for rules and it’s
clear that he cannot be trusted. If re-elected, Justin Trudeau will continue to
break laws and grant insider access to Liberals and corporate lobbyists.

Under Prime Minister Andrew Scheer the corruption in Ottawa will end. It starts
with introducing legislation to attach stiff penalties for violating ethics
laws and strengthen the powers of parliamentary watchdogs.

A Conservative government led by Andrew Scheer will uphold the rule of law,
respect our democratic institutions, and help all Canadians get ahead.
",2019-10-18
conservative,https://www.conservative.ca/the-hon-andrew-scheer-leader-of-canadas-conservatives-issues-statement-on-diwali/,"
OCTOBER 27, 2019
FOR IMMEDIATE RELEASE
Ottawa, ON – The Hon. Andrew Scheer, Leader of Canada’s Conservatives and of the Official Opposition, today released the following statement on Diwali:
“Today marks the beginning of Diwali, the Festival of Lights, which will be celebrated across Canada and around the world by Hindu, Sikh, Jain, and Buddhist communities. 

The festival of Diwali symbolizes the victory of light over spiritual darkness and is an occasion for rebirth and rejuvenation for the faithful. Over the next five days, observers will celebrate through a deep reflection on good overcoming evil. 

Homes across the country will be embellished with colourful garlands and light displays. Families and friends will prepare for meals with relatives while also visiting neighbours and friends with sweets to share in the joys of the festival. 

Canada is truly blessed to be home to a vibrant and civically engaged South Asian community that contributes so much to our nation’s cultural and economic fabric. We are reminded today to be thankful for our blessings and to focus on our shared commitment for a prosperous year ahead.

On behalf of Canada’s Conservatives, I extend my best wishes to all those celebrating for a joyous and illuminating Diwali!”
-30-
",2019-10-27
conservative,https://www.conservative.ca/justin-trudeaus-desperate-campaign-spending-announcements-to-cost-57-billion/,"
In the face of scandal, Trudeau reveals platform, making billions in farcical promises to Canadians  
In
an attempt to cover up international embarrassment, Justin Trudeau has revealed
his platform, announcing a staggering $57 billion in campaign promises. The
tally of his disastrous campaign is mounting, and so is his debt. 
“Justin
Trudeau will do or say anything to get re-elected. If given four more years, we
know that Trudeau is going to raise your taxes to pay for his out of control
spending,” said Pierre Poilievre, MP Carleton at a media availability in
Ottawa.
To
reveal the true cost of Justin Trudeau’s poor judgement, the Conservative Party
has once again done the math:
Justin
Trudeau’s campaign promises added to his existing deficits will pile on $100
billion of new debt to the books; His
deficit will hit $27.4 billion in 2020; and, Total
debt by the end of Justin Trudeau’s second term would be over $800 billion.  
What
does that mean for you? Justin Trudeau’s never-ending spending will threaten
the quality of our health and social programs. He will be forced to raise taxes
to pay for his endless debt and deficits. 
To
pay just half of Justin Trudeau’s deficits ($14B), he would have to either:
Raise
the GST by 2% or; Raise
the rate on the first income tax bracket from 15% to 19% or;Raise
the rate on the second income tax bracket from 20.5% to 27% or; Lower
the basic personal amount from $12,069 to $6,869. 
Further,
by reaching $823 billion in total debt, Trudeau is will spend $35 billion on
interest payments alone. That’s $35 billion that will not go to Canadians’
priorities.
Justin
Trudeau campaigned on a promise to help the middle class. Instead, he raised
taxes on 80 per cent of middle-class Canadians and imposed a carbon tax that
makes everyday essential more expensive. If Justin Trudeau is re-elected, his
carbon tax is going to increase the price of gasoline by 31 cents per litre. 
“This
election will come down to the choice between a government who thinks they can
spend your money better than you, raises taxes, and makes your life more
unaffordable – and a new Conservative government that will lower your taxes and
put more money in your pocket,” said Poilievre. 
JUSTIN
TRUDEAU’S BROKEN PROMISES: 
Balanced
Budgets: 
“I
am looking straight at Canadians and being honest the way I always have. We’ve
said we are committed to balanced budgets and we are. We will balance that
budget in 2019.” – Justin Trudeau, 2015
It’s
2019, and as we can see the budget did not “balance itself.” Justin Trudeau is
running endless deficits that threaten the social services Canadians depend on
and if re-elected Trudeau will just raise your taxes to pay for his out of
control spending. 
Electoral
Reform: 
“As
Prime Minister, I’ll make sure the 2015 election will be the last under
first-past-the-post system.” – Justin Trudeau, 2015
There’s
another election, and guess what? It’s being held under first-past-the-post. 
Veterans:

“Our
plan will give back to those who have given so much in service to all
Canadians, and will ensure that no veteran has to fight the government for the
support and compensation they have earned.” – Liberal Party of Canada, 2015
Election Platform
Justin
Trudeau looked a military hero in the eye – a man who lost his leg fighting for
our country – and said that veterans are “asking for more than we are able to
give.” 
Accountability:

“We
will restore trust in our democracy.” – Liberal Party of Canada, 2015 Election
Platform
Justin
Trudeau was the first Prime Minister in our country’s history to be found
guilty of breaking ethics laws, and he did it not once but twice! 
Justin
Trudeau has stonewalled the Ethics Commissioner, shut-down parliamentary
committees search for answers into Liberal corruption scandals, and he is now
doing everything in his power to block the RCMP from investigating his office. 

",2019-09-29
conservative,https://www.conservative.ca/higher-gasoline-prices-are-exactly-what-trudeau-liberals-want/,"
Gasoline prices expected to rise by 73 cents/liter under Justin Trudeau’s plan
Today the Conservative Party of Canada released video of
Justin Trudeau’s Liberal MP, Rob Oliphant, telling Canadians that “gasoline
prices need to go up” and for Canadians to “wrap their heads around” the
reality that it’s going to happen, whether you like it or not. 
Justin Trudeau said last April that high gasoline
prices are “exactly what we want” and under Trudeau’s plan that’s going to
happen.
Yesterday Trudeau announced a plan that would increase
the price of gasoline by 73 cents/liter more. He wants to make car and air
travel affordable only for the very wealthy.
Andrew Scheer and the Conservatives have a plan for
the environment that will lower gasoline prices and decreases global emissions,
while Trudeau’s plan raises gasoline prices and increases global emissions.
Conservatives
recognize the global environmental impact of climate change. That is why we
have a responsible, fully costed and effective plan to address global
emissions.
Only Andrew Scheer has a plan to put more money in
your pocket and help you get ahead. 
To ensure Justin Trudeau doesn’t increase gasoline
prices by 73 cents/liter, Canadians must defeat his desperate and out-of-touch
Liberals on October 21st.  
",2019-09-25
conservative,https://www.conservative.ca/conservatives-announce-plan-to-end-practice-of-dumping-raw-sewage-in-our-waters/,"
A new Conservative government will work with provinces and territories to protect waters
Conservative candidate for Richmond-Arthabaska Alain Rayes was joined by Robert Coutu, candidate for La Pointe-de-l’île, and spoke at Parc de l’hôtel de ville about Canada’s Conservative’s plan to protect our waters. A new Conservative government led by Andrew Scheer will work with the provinces and municipalities to put an end to raw sewage being dumped in waterways across Canada. 
“Our waterways should not be used as a toxic dumping ground and it’s
our responsibility to protect these vital natural assets for future generations
to enjoy,” said Rayes. “In one of her first acts as environment minister,
Catherine McKenna gave the go-ahead to the City of Montreal to dump eight
billion litres of raw sewage into one of Canada’s most iconic waterways, the
Saint Lawrence River. It’s disgusting and it’s wrong. We will help put an end
to it.”
Eight billion litres is the equivalent of 3,200 Olympic-sized
swimming pools.
In
2017 alone, municipalities dumped 215 billion litres of raw sewage untreated
into lakes and rivers across the country. 
“Since taking office, Justin Trudeau has failed to protect our waterways
from pollution,” said Rayes. “This is not acceptable. Trudeau is putting the
biodiversity values of our land, waterways, and marine environments at risk.”
When it comes to the environment, Justin
Trudeau makes big promises and then fails to deliver. He claims his government
is on track to reduce
Canada’s emissions by 30 per cent by 2030 but reports by his own
government say he’s not even close. When it comes to protecting our
environment, Justin Trudeau is not as advertised. 
Canada’s Conservatives have a proud legacy when it comes to
managing Canada’s natural environment and improving Canada’s environmental
performance. A Real Plan to Protect Our Environment builds on
this proud legacy andwill further
lower Canada’s greenhouse gas emissions and strengthen environmental
protections, with the core Conservative
promise to put more money in Canadians’ pockets so they can get ahead.
FACTS:
Since coming to
power, Justin Trudeau has done nothing to tackle this problem. He continues to
use our waterways as a dumping ground for toxic waste.In 2007, the
previous Conservative government implemented the Lake Simcoe Clean-Up Fund. It
funded over 200 community-based projects that restored fish and wildlife
populations, planted thousands of new trees, and reduced harmful sewage and
waste dumps into watersheds. The Trudeau Liberals cancelled the fund in 2017. The previous Conservative
government had an excellent track record on waste management. We created the
Wastewater Systems Effluent Regulations to set higher standards for wastewater
treatment, and made wastewater investments across the country.Canada’s Conservatives
recognize the global environmental impact of climate change. That is why we
have a responsible, fully costed and effective plan to address global
emissions, built on three guiding principles: Green Technology, Not TaxesA Cleaner and Greener Natural Environment Taking the Climate Change Fight Global
ANDREW SCHEER’S PLAN FOR YOU TO GET AHEAD:
Scrap the Trudeau Carbon Tax, lowering the cost of everyday essentials like gas, groceries, and      home heating.Introduce the Universal Tax Cut, saving an average couple $850.Take the GST off home heating costs, saving your family $107 every year.Introduce the Green Public Transit Tax Credit, saving a family of four who take transit up to $1,000.Make maternity benefits tax-free, putting up to $4,000 back in the pockets of new parents. Introduce the Children’s Fitness Tax Credit, allowing parents to claim up to $1,000 for sports activities.Introduce the Children’s Arts and Learning Tax Credit, letting parents claim up to $500 for  arts and learning programs. Expand the Age Credit, benefiting the lowest-income Canadians the most and giving a senior couple up to $300.Boost government-matching to RESP’s by 50 per cent, helping parents get more for their kids’ education.Introduce the Green Home Renovation Tax      Credit, putting up to $3,800 back in the pockets of Canadians for green home improvements.
SUPPORTING
DOCUMENTS
Background 
",2019-10-02
conservative,https://www.conservative.ca/andrew-scheer-releases-conservative-plan-for-a-safer-canada/,"
Conservative plan takes real action to fight crime vs. Trudeau’s do-nothing gun ban
A new Conservative government will take real
action to fight gang and gun violence, combat human trafficking, and tackle
drug addictions and recovery, Conservative Leader Andrew Scheer announced
today.
“As Prime Minister, I will lead a government that
honours its most sacred duty – to keep its citizens and their streets safe,”
Scheer said. “Justin Trudeau has failed in this regard and all of his proposed
measures to fight crime simply will not work. Canadians can’t trust him to keep
them safe.”  
The Conservative plan for safer streets targets
illegal firearms crossing the border and ending up with gangsters, while
strengthening penalties to keep gang and gun criminals behind bars.  
As Prime Minister, Andrew Scheer’s plan for A
Safer Canada will: 
End automatic bail
for gang members awaiting trial and revoke parole for any gang member who
associates with their former gang following release.
Identify known
gangs as criminal entities in the Criminal Code, similar to how terrorist
organizations are currently listed.
Bring in tougher
sentences, including a five-year minimum mandatory prison sentence for violent
gang crime, with a new five-year minimum mandatory prison sentence for
possession of a smuggled firearm. 
Create a Canada
Border Services Agency firearms smuggling task force to intercept illegal
firearms at the Canada-US border.
Strengthen
background checks for gun licenses and make it a crime to provide a firearm to
anyone who has been prohibited from owning them. 
Revise the
Canadian drugs and substance strategy to focus on helping Canadians recover
from addiction.
Strengthen human trafficking laws, including consecutive sentences for
those who are convicted on multiple counts of human trafficking and ensuring
Canada meets our commitments under the Palermo Protocol. 
Scheer contrasted the detailed Conservative plan
with Trudeau’s vague firearms ban that will do nothing to crack down on gun
crime.
“Forcing law-abiding Canadians to follow even
more laws will not reduce crime,” Scheer said. “Criminals don’t follow laws and
that’s exactly why we have to target them. My plan does the hard work of
tracking down criminals and putting them behind bars where they belong so you
and your family can be safe and get ahead.”
ANDREW SCHEER’S PLAN FOR YOU TO GET AHEAD:
Scrap the Trudeau Carbon Tax, lowering the cost of everyday essentials like gas, groceries, and home heating.Introduce the Universal Tax Cut, saving an average couple $850.Take the GST off home heating costs, saving your family $107 every year.Introduce the Green Public Transit Tax Credit, saving a family of four who take transit up to $1,000.Make maternity benefits tax-free, putting up to $4,000 back in the pockets of new parents. Introduce the Children’s Fitness Tax Credit, allowing parents to claim up to $1,000 for sports activities.Introduce the Children’s Arts and Learning Tax Credit, letting parents claim up to $500 for arts and learning programs. Expand the Age Credit, benefiting the lowest income Canadians the most and giving a senior couple up to $300.Boost government-matching to RESPs by 50%, helping parents get more for their kids’ education.Introduce the Green Home Renovation Tax Credit, putting up to $3,800 back in the pockets of families who make green-home improvements.  
SUPPORTING
DOCUMENTS
Background 
Independent
Parliamentary Budget Officer Costing 
",2019-10-04
conservative,https://www.conservative.ca/scheer-pledges-support-to-small-businesses/,"
New Conservative government to repeal Trudeau tax increases and reduce red tape
Small
business owners can look forward to a new Conservative government repealing
Justin Trudeau’s tax increases and cutting red tape, announced Andrew Scheer at
Cracker Jack’s Bar and Grill today. 
“Justin
Trudeau thinks small businesses are tax cheats, “said Scheer. “In the last four
years, it has become more expensive than ever to run a business. Trudeau’s
Carbon Tax raised the price of gasoline and heating, making it harder to pay
monthly bills. His payroll tax hikes hurt the bottom line, and his
unprecedented tax hike on small businesses in 2017 – although Canada’s
Conservatives and business leaders came together to try to stop it – ended up
costing small businesses even more.” 
The government
should not stand in the way and make life more difficult for those trying to
make a living and grow their business. 
Not
only are small businesses victim to the Trudeau government’s tax hikes, small
businesses across the country are also struggling under a massive regulatory
burden. Justin Trudeau has imposed more than 4,300 job-killing, growth-choking
federal regulations on Canadian business since 2015. 
A
new Conservative government will take several measures to support our small
businesses: 
Repeal
Trudeau’s tax increases on small business investments Exempt
spouses from Trudeau’s tax increases on small business dividends Make
it easier to navigate Canada’s tax system and the Canada Revenue AgencyReduce
federal regulations by 25 per centImplement
a 2-for-1 rule for new regulations Assign
a Minister reporting directly to the Prime Minister to lead red tape reduction
effortsMandate
ministers and regulators to support innovation, economic growth, and global
competitiveness Champion
Canada’s small businesses to the world  
“A
new Conservative government will continue to celebrate small businesses as
drivers of prosperity, and not view them merely as sources of revenue,” said
Scheer. “It’s time to stop Justin Trudeau’s attacks on small business owners.
It is time for Canada’s small businesses to get ahead.”
FACTS:
Of
the 95,000 businesses that are created in Canada each year, barely 50 per cent
will survive to celebrate their tenth anniversary. Over the last four years, it
has become more difficult than ever to start and grow a business.In
2017, Trudeau proposed a disastrous set of small business tax increases that
were only partially abandoned because of effective pressure by Canada’s
Conservatives and massive public outcry.Trudeau
tried to hike taxes on small businesses’ investment income to 73 per cent, and
then went after small business owners’ spouses, ending a long-standing tax
exemption on dividend payments. The
Canadian Chamber of Commerce (CCC) reports there were 131,754 federal regulations
on the books when Justin Trudeau took office in 2015. Public policy think-tank
MEI reports that by 2018, the number of federal
regulations rose to 136,121 – an increase of more than 4,300.In
late 2018, the Financial Post reported that regulatory burden was
“killing Canada’s competitiveness.” 
ANDREW
SCHEER’S PLAN FOR YOU TO GET AHEAD:
Scrap the Trudeau Carbon Tax, lowering the cost      of everyday essentials like gas, groceries, and home heating.Introduce the Universal Tax Cut, saving an      average couple $850.Take the GST off home heating costs, saving your      family $107 every year.Introduce the Green Public Transit Tax Credit,      saving a family of four who take transit up to $1,000.Make maternity benefits tax-free, putting up to $4,000 back in the pockets of new parents. Introduce the Children’s Fitness Tax Credit,      allowing parents to claim up to $1,000 for sports activities.Introduce the Children’s Arts and Learning Tax      Credit, letting parents claim up to $500 for arts and learning programs. Expand the Age Credit, benefiting the lowest      income Canadians the most and giving a senior couple up to $300.Boost the RESP, helping parents get more for their kids’ education. For some, that could be $540 more.
SUPPORTING DOCUMENTATION: 
 –Backgrounder
–PBO
Costing 1
–PBO
Costing 2
–PBO
Costing 3
",2019-09-24
conservative,https://www.conservative.ca/the-hon-andrew-scheer-statement-on-yom-kippur-the-jewish-day-of-atonement/,"
OCTOBER 8, 2019
FOR IMMEDIATE RELEASE
Ottawa, ON – The Hon. Andrew Scheer, Leader of Canada’s Conservatives and of the Official Opposition, today released the following statement on Yom Kippur:
“This evening at sundown, the Jewish community in Canada and around the world will join together to mark the beginning of Yom Kippur, the holiest day in the Jewish calendar.
“Yom Kippur, marks the end of the High Holy Days. It is a time to focus on repentance and to atone for the sins of the past year. This day of fasting will begin with the Kol Nidrei service, marking the start of a period of reflection, seeking forgiveness for wrong-doings and looking ahead to starting the New Year with a clean slate.
“The Jewish community across Canada has played an integral role in all areas of Canadian society. Today, Canada is home to one of the largest and most engaged Jewish populations in the world. On this day, I hope that Canadians take the opportunity to recognize our common values and the immense contributions made by the Jewish community in shaping a more peaceful and prosperous Canada.
“On behalf of Canada’s Conservatives, I would like to extend our warmest wishes to the Jewish community here at home and around the world as they observe this sacred fast day.
“G’mar Chatima Tovah”
-30-
",2019-10-08
conservative,https://www.conservative.ca/scheer-to-prioritize-george-massey-tunnel-replacement-other-projects-that-shorten-commute-times/,"
A new Conservative government will prioritize critical
infrastructure projects that shorten commute times like the George Massey
Tunnel replacement in the Greater Vancouver Area, Conservative Leader Andrew
Scheer announced today.
“Canadians are sick and tired of being stuck in traffic and
waiting for delayed public transit,” said Scheer. “Canada’s Conservatives will
get on with real projects that reduce congestion and deliver faster commute
times for everyone, whether you drive or catch public transit.”
Examples of the type of projects that would be prioritized for
funding include:
The George Massey Tunnel Replacement Project (British Columbia)The Ontario Line and the Yonge Subway Extension (Ontario)The third link between Quebec City and Levis (Québec)
Scheer pointed out how, despite making a $187-billion
infrastructure spending commitment in the 2015 election, Justin Trudeau has
failed to deliver important projects for Canadian commuters.
“He’s made billions in promises but hasn’t delivered. When it
comes to getting shovels in the ground and getting projects built, Justin
Trudeau is not as advertised,” Scheer said.
A new Conservative government will also restore transparency to
infrastructure spending by scrapping Justin Trudeau’s $35-billion Infrastructure
Bank which has been nothing but a waste of taxpayer dollars, adding countless
layers of red tape, delaying desperately needed transportation infrastructure,
and doing nothing to decrease commute times.
Scheer added, “As Prime Minister, I will ensure that all
infrastructure projects that have already been committed to will move forward. Going
forward, a new Conservative government will have a strategy in place to prioritize
future transportation projects on whether they lower commute times and also provide
more housing options for Canadians.”
FACTS:
Statistics Canada found that 1.5
million Canadians spent at least an hour commuting to work in 2016.According to the Parliamentary
Budget Officer (PBO), for every dollar
Justin Trudeau promised for infrastructure, he only spent 60 cents: “the
Government failed to spend about 40 per cent of its planned infrastructure
budget.” Analysis
showed that for all his spending, there are no substantial results to show for
it.In its analysis of Budget 2018,
the PBO reported:
“Budget 2018 provides an incomplete account of the changes to the Government’s
$186.7 billion infrastructure spending plan. PBO requested the new plan but it
does not exist.”If given four more years,
Justin Trudeau’s debt and never-ending deficits will delay badly needed
infrastructure, threatening the future of important projects like the George
Massey Tunnel replacement. 
ANDREW SCHEER’S PLAN FOR YOU TO GET AHEAD:
Scrap the Trudeau Carbon Tax, lowering the cost of everyday essentials like gas, groceries, and home heating.Introduce the Universal Tax Cut, saving an average couple $850.Take the GST off home heating costs, saving your family $107 every year.Introduce the Green Public Transit Tax Credit, saving a family of four who take transit up      to $1,000.Make maternity benefits tax-free, putting up to $4,000 back in the pockets of new parents.Introduce the Children’s Fitness Tax Credit, allowing parents to claim up to $1,000 for sports activities.Introduce the Children’s Arts and Learning Tax Credit, letting parents claim up to $500 for arts and learning programs.Expand the Age Credit, benefiting the lowest income Canadians the most and giving a senior couple up to $300.Boost government-matching to RESP’s by 50 per cent, helping parents get more for their kids’ education.Introduce the Green Home Renovation Tax Credit, putting up to $3,800 back in the pockets of Canadians for green home improvements. 
SUPPORTING DOCUMENTS
–Background

",2019-09-27
